DESMOND,0.014,85.756
ELLIOT,0.014,85.77
DARWIN,0.014,85.783
ASHLEY,0.014,85.797
GREGORIO,0.014,85.811
BUDDY,0.014,85.824
XAVIER,0.013,85.838
KERMIT,0.013,85.851
ROSCOE,0.013,85.865
ESTEBAN,0.013,85.878
ANTON,0.013,85.891
SOLOMON,0.013,85.904
SCOTTY,0.013,85.917
NORBERT,0.013,85.93
ELVIN,0.013,85.943
WILLIAMS,0.013,85.956
NOLAN,0.013,85.969
CAREY,0.013,85.982
ROD,0.013,85.994
QUINTON,0.013,86.007
HAL,0.013,86.02
BRAIN,0.013,86.033
ROB,0.013,86.045
ELWOOD,0.013,86.058
KENDRICK,0.013,86.07
DARIUS,0.013,86.083
MOISES,0.013,86.096
SON,0.012,86.108
MARLIN,0.012,86.12
FIDEL,0.012,86.133
THADDEUS,0.012,86.145
CLIFF,0.012,86.158
MARCEL,0.012,86.17
ALI,0.012,86.182
JACKSON,0.012,86.195
RAPHAEL,0.012,86.207
BRYON,0.012,86.219
ARMAND,0.012,86.231
ALVARO,0.012,86.244
JEFFRY,0.012,86.256
DANE,0.012,86.268
JOESPH,0.012,86.28
THURMAN,0.012,86.292
NED,0.012,86.304
SAMMIE,0.012,86.316
RUSTY,0.012,86.328
MICHEL,0.012,86.339
MONTY,0.012,86.351
RORY,0.012,86.363
FABIAN,0.012,86.374
REGGIE,0.012,86.386
MASON,0.012,86.397
GRAHAM,0.012,86.409
KRIS,0.011,86.42
ISAIAH,0.011,86.432
VAUGHN,0.011,86.443
GUS,0.011,86.454
AVERY,0.011,86.466
LOYD,0.011,86.477
DIEGO,0.011,86.488
ALEXIS,0.011,86.499
ADOLPH,0.011,86.511
NORRIS,0.011,86.522
MILLARD,0.011,86.533
ROCCO,0.011,86.544
GONZALO,0.011,86.555
DERICK,0.011,86.566
RODRIGO,0.011,86.577
GERRY,0.011,86.588
STACEY,0.011,86.599
CARMEN,0.011,86.61
WILEY,0.011,86.621
RIGOBERTO,0.011,86.632
ALPHONSO,0.011,86.643
TY,0.011,86.654
SHELBY,0.011,86.664
RICKIE,0.011,86.675
NOE,0.011,86.686
VERN,0.01,86.696
BOBBIE,0.01,86.707
REED,0.01,86.717
JEFFERSON,0.01,86.727
ELVIS,0.01,86.738
BERNARDO,0.01,86.748
MAURICIO,0.01,86.758
HIRAM,0.01,86.768
DONOVAN,0.01,86.778
BASIL,0.01,86.789
RILEY,0.01,86.799
OLLIE,0.01,86.809
NICKOLAS,0.01,86.819
MAYNARD,0.01,86.829
SCOT,0.01,86.84
VINCE,0.01,86.85
QUINCY,0.01,86.86
EDDY,0.01,86.87
SEBASTIAN,0.01,86.88
FEDERICO,0.01,86.89
ULYSSES,0.01,86.9
HERIBERTO,0.01,86.91
DONNELL,0.01,86.92
COLE,0.01,86.929
DENNY,0.01,86.939
DAVIS,0.01,86.949
GAVIN,0.01,86.959
EMERY,0.01,86.969
WARD,0.01,86.979
ROMEO,0.01,86.989
JAYSON,0.01,86.998
DION,0.01,87.008
DANTE,0.01,87.018
CLEMENT,0.01,87.028
COY,0.01,87.037
ODELL,0.01,87.047
MAXWELL,0.01,87.057
JARVIS,0.01,87.066
BRUNO,0.01,87.076
ISSAC,0.01,87.086
MARY,0.009,87.095
DUDLEY,0.009,87.104
BROCK,0.009,87.114
SANFORD,0.009,87.123
COLBY,0.009,87.133
CARMELO,0.009,87.142
BARNEY,0.009,87.152
NESTOR,0.009,87.161
HOLLIS,0.009,87.17
STEFAN,0.009,87.18
DONNY,0.009,87.189
ART,0.009,87.198
LINWOOD,0.009,87.208
BEAU,0.009,87.217
WELDON,0.009,87.226
GALEN,0.009,87.235
ISIDRO,0.009,87.244
TRUMAN,0.009,87.253
DELMAR,0.009,87.262
JOHNATHON,0.009,87.271
SILAS,0.009,87.28
FREDERIC,0.009,87.289
DICK,0.009,87.298
KIRBY,0.009,87.307
IRWIN,0.009,87.316
CRUZ,0.009,87.325
MERLIN,0.009,87.334
MERRILL,0.009,87.343
CHARLEY,0.009,87.351
MARCELINO,0.009,87.36
LANE,0.009,87.369
HARRIS,0.009,87.378
CLEO,0.009,87.386
CARLO,0.009,87.395
TRENTON,0.009,87.404
KURTIS,0.009,87.413
HUNTER,0.009,87.421
AURELIO,0.009,87.43
WINFRED,0.009,87.438
VITO,0.009,87.447
COLLIN,0.009,87.456
DENVER,0.009,87.464
CARTER,0.009,87.473
LEONEL,0.008,87.481
EMORY,0.008,87.49
PASQUALE,0.008,87.498
MOHAMMAD,0.008,87.506
MARIANO,0.008,87.514
DANIAL,0.008,87.523
BLAIR,0.008,87.531
LANDON,0.008,87.539
DIRK,0.008,87.548
BRANDEN,0.008,87.556
ADAN,0.008,87.564
NUMBERS,0.008,87.572
CLAIR,0.008,87.581
BUFORD,0.008,87.589
GERMAN,0.008,87.597
BERNIE,0.008,87.605
WILMER,0.008,87.613
JOAN,0.008,87.621
EMERSON,0.008,87.629
ZACHERY,0.008,87.637
FLETCHER,0.008,87.645
JACQUES,0.008,87.653
ERROL,0.008,87.661
DALTON,0.008,87.669
MONROE,0.008,87.676
JOSUE,0.008,87.684
DOMINIQUE,0.008,87.692
EDWARDO,0.008,87.7
BOOKER,0.008,87.708
WILFORD,0.008,87.715
SONNY,0.008,87.723
SHELTON,0.008,87.731
CARSON,0.008,87.739
THERON,0.008,87.746
RAYMUNDO,0.008,87.754
DAREN,0.008,87.762
TRISTAN,0.008,87.769
HOUSTON,0.008,87.777
ROBBY,0.008,87.785
LINCOLN,0.008,87.792
JAME,0.008,87.8
GENARO,0.008,87.807
GALE,0.008,87.815
BENNETT,0.008,87.822
OCTAVIO,0.008,87.83
CORNELL,0.008,87.838
LAVERNE,0.008,87.845
HUNG,0.008,87.853
ARRON,0.008,87.86
ANTONY,0.008,87.868
HERSCHEL,0.007,87.875
ALVA,0.007,87.883
GIOVANNI,0.007,87.89
GARTH,0.007,87.897
CYRUS,0.007,87.905
CYRIL,0.007,87.912
RONNY,0.007,87.92
STEVIE,0.007,87.927
LON,0.007,87.934
FREEMAN,0.007,87.941
ERIN,0.007,87.949
DUNCAN,0.007,87.956
KENNITH,0.007,87.963
CARMINE,0.007,87.97
AUGUSTINE,0.007,87.978
YOUNG,0.007,87.985
ERICH,0.007,87.992
CHADWICK,0.007,87.999
WILBURN,0.007,88.006
RUSS,0.007,88.013
REID,0.007,88.021
MYLES,0.007,88.028
ANDERSON,0.007,88.035
MORTON,0.007,88.042
JONAS,0.007,88.049
FOREST,0.007,88.056
MITCHEL,0.007,88.063
MERVIN,0.007,88.07
ZANE,0.007,88.077
RICH,0.007,88.084
JAMEL,0.007,88.091
LAZARO,0.007,88.098
ALPHONSE,0.007,88.105
RANDELL,0.007,88.112
MAJOR,0.007,88.119
JOHNIE,0.007,88.126
JARRETT,0.007,88.133
BROOKS,0.007,88.14
ARIEL,0.007,88.147
ABDUL,0.007,88.154
DUSTY,0.007,88.161
LUCIANO,0.007,88.168
LINDSEY,0.007,88.174
TRACEY,0.007,88.181
SEYMOUR,0.007,88.188
SCOTTIE,0.007,88.195
EUGENIO,0.007,88.202
MOHAMMED,0.007,88.208
SANDY,0.007,88.215
VALENTIN,0.007,88.222
CHANCE,0.007,88.228
ARNULFO,0.007,88.235
LUCIEN,0.007,88.242
FERDINAND,0.007,88.248
THAD,0.007,88.255
EZRA,0.007,88.262
SYDNEY,0.007,88.268
ALDO,0.007,88.275
RUBIN,0.006,88.281
ROYAL,0.006,88.288
MITCH,0.006,88.294
EARLE,0.006,88.301
ABE,0.006,88.307
WYATT,0.006,88.314
MARQUIS,0.006,88.32
LANNY,0.006,88.326
KAREEM,0.006,88.333
JAMAR,0.006,88.339
BORIS,0.006,88.346
ISIAH,0.006,88.352
EMILE,0.006,88.358
ELMO,0.006,88.365
ARON,0.006,88.371
LEOPOLDO,0.006,88.377
EVERETTE,0.006,88.384
JOSEF,0.006,88.39
GAIL,0.006,88.396
ELOY,0.006,88.403
DORIAN,0.006,88.409
RODRICK,0.006,88.415
REINALDO,0.006,88.421
LUCIO,0.006,88.427
JERROD,0.006,88.434
WESTON,0.006,88.44
HERSHEL,0.006,88.446
BARTON,0.006,88.452
PARKER,0.006,88.458
LEMUEL,0.006,88.464
LAVERN,0.006,88.47
BURT,0.006,88.477
JULES,0.006,88.483
GIL,0.006,88.489
ELISEO,0.006,88.495
AHMAD,0.006,88.501
NIGEL,0.006,88.507
EFREN,0.006,88.513
ANTWAN,0.006,88.519
ALDEN,0.006,88.525
MARGARITO,0.006,88.531
COLEMAN,0.006,88.537
REFUGIO,0.006,88.543
DINO,0.006,88.549
OSVALDO,0.006,88.555
LES,0.006,88.56
DEANDRE,0.006,88.566
NORMAND,0.006,88.572
KIETH,0.006,88.578
IVORY,0.006,88.584
ANDREA,0.006,88.59
TREY,0.006,88.595
NORBERTO,0.006,88.601
NAPOLEON,0.006,88.607
JEROLD,0.006,88.613
FRITZ,0.006,88.619
ROSENDO,0.006,88.624
MILFORD,0.006,88.63
SANG,0.006,88.636
DEON,0.006,88.641
CHRISTOPER,0.006,88.647
ALFONZO,0.006,88.653
LYMAN,0.006,88.658
JOSIAH,0.006,88.664
BRANT,0.006,88.67
WILTON,0.006,88.675
RICO,0.006,88.681
JAMAAL,0.006,88.687
DEWITT,0.006,88.692
CAROL,0.006,88.698
BRENTON,0.006,88.704
YONG,0.006,88.709
OLIN,0.006,88.715
FOSTER,0.006,88.72
